features,Duration;features,FileSize;fname
22,56231292517007;1990040;04b8c8e3,wav
12,0;1058444;04c06635,wav
5,881700680272109;518810;04c29af8,wav
16,490680272108843;1454522;04d00566,wav
1,1672562358276644;102996;04e02685,wav
1,0852154195011339;95760;04e39f30,wav
1,6137868480725623;142380;04eb6226,wav
0,6548299319727892;57800;051712da,wav
5,248004535147392;462918;055a129d,wav
12,729931972789116;1122824;0566dc0a,wav
3,6371655328798185;320842;0569539d,wav
3,973764172335601;350530;0576e3aa,wav
0,8984126984126984;79284;058b172c,wav
0,615328798185941;54316;0595bce6,wav
1,811315192743764;159802;0596c9ab,wav
3,348639455782313;295394;059ed432,wav
1,945532879818594;171640;05a717e6,wav
1,8110884353741497;159782;05a73283,wav
5,663265306122449;499544;05be25ad,wav
21,966077097505668;1937452;05da599c,wav
0,6277324263038548;55410;05e4ad19,wav
2,0104308390022676;177364;05f712bc,wav
7,314285714285714;645164;062bb637,wav
6,25;551294;062c5de8,wav
3,7055555555555557;326874;06396c9c,wav
14,591111111111111;1286980;0645e281,wav
5,2477097505668935;462892;065b70db,wav
19,454671201814058;1715946;065baacf,wav
10,109954648526077;891742;066d37c4,wav
14,489251700680272;1277996;067f2a39,wav
7,841201814058957;691638;06837b71,wav
17,15201814058957;1512852;068749d3,wav
0,32798185941043084;28972;069d8df9,wav
30,0;2646044;06a3972b,wav
3,11;274346;06aa0e9b,wav
1,415986394557823;124934;06bac16d,wav
0,9727210884353742;85838;06bf4f49,wav
0,5886848072562358;51966;06cceadb,wav
0,854172335600907;75382;06e33c49,wav
0,6442403628117914;56866;06f30dec,wav
12,213696145124716;1077292;07019167,wav
18,77750566893424;1656220;07132e5a,wav
19,21875283446712;1695138;07241537,wav
5,801020408163265;511694;074a72f0,wav
1,008798185941043;89020;07504c4a,wav
1,003922902494331;88590;0756d92d,wav
9,087482993197279;801560;075ee9f7,wav
4,118344671201814;363282;07641674,wav
2,000136054421769;176456;076f25a3,wav
0,45834467120181405;40470;0779b260,wav
1,283265306122449;113228;07889e0f,wav
2,0833786848072564;183798;078987a1,wav
11,67673469387755;1029932;078ca620,wav
1,335578231292517;117842;07962422,wav
0,9006349206349207;79480;079bf888,wav
3,764512471655329;332074;07aab99a,wav
1,2963945578231293;114386;07ab12fe,wav
18,570521541950114;1637964;07ad601e,wav
2,9082993197278912;256556;07ae7e64,wav
8,29498866213152;731662;07b01fb0,wav
0,6734013605442177;59438;07c9abde,wav
2,2523356009070294;198700;07cc5d69,wav
1,5661224489795917;138176;07d58bea,wav
24,408798185941045;2152900;07d899ed,wav
11,596666666666666;1022870;07db9e55,wav
17,017006802721088;1500944;07dd3742,wav
1,6944897959183673;149498;0808a6a6,wav
1,3310204081632653;117440;08125947,wav
1,0635600907029479;93850;082075a6,wav
8,913469387755102;786212;0823f693,wav
24,140113378684806;2129202;082b10d7,wav
3,028684807256236;267174;082e0755,wav
0,7668480725623583;67680;083fa6b4,wav
0,703514739229025;62094;084a3cb0,wav
9,844013605442177;868286;084a8851,wav
2,122925170068027;187286;0853b5b2,wav
0,5239455782312925;46256;0853e0df,wav
5,25;463094;086716f4,wav
0,9893197278911564;87302;086eb83c,wav
9,813696145124716;865612;088aafb8,wav
0,8992063492063492;79354;08903981,wav
12,0;1058444;08a5c994,wav
4,360680272108843;384656;08a9c575,wav
1,3153514739229024;116058;08b28fc1,wav
0,5456689342403628;48172;08bbd169,wav
2,601700680272109;229514;08d21a2f,wav
15,898503401360545;1402292;08ecbabe,wav
15,527981859410431;1369612;08f26926,wav
10,250975056689342;904180;090ec1e9,wav
2,0977097505668936;185062;09467c17,wav
4,063492063492063;358444;09489a4d,wav
6,7096825396825395;591838;0948bee1,wav
1,243469387755102;109718;096d4ea9,wav
18,648049886621315;1644802;09904fa0,wav
3,191043083900227;281494;0991f0a6,wav
4,2247619047619045;372668;099967d7,wav
0,7579138321995464;66892;09a3f30d,wav
14,140952380952381;1247276;09ab7274,wav
1,7693877551020407;156104;09b0e193,wav
18,088344671201813;1595436;09baece9,wav
1,9658503401360545;173432;09be0615,wav
9,725238095238096;857810;09c3bf9c,wav
4,946167800453515;436296;09ea7d4b,wav
2,373764172335601;209410;09f9f88a,wav
9,89;872342;0a2895b8,wav
10,018253968253969;883654;0a3180bb,wav
7,77;685358;0a33c182,wav
1,678639455782313;148100;0a384bc7,wav
1,7143083900226757;151246;0a9bebde,wav
2,6236507936507936;231450;0a9c90be,wav
1,135986394557823;100238;0a9f7b92,wav
14,907210884353741;1314860;0ab47a4c,wav
0,47630385487528343;42054;0abd0eb8,wav
3,398684807256236;299808;0abe5490,wav
1,3263718820861679;117030;0ad3bda4,wav
9,0;793844;0afcd866,wav
0,7834240362811792;69142;0afd6e4d,wav
2,2774149659863947;200912;0afe72a0,wav
1,1293424036281179;99652;0b32531f,wav
0,6159637188208616;54372;0b4aa3a9,wav
16,436439909297054;1449738;0b5181e9,wav
10,92814058956916;963906;0b56ee61,wav
5,941315192743764;524068;0b576f4a,wav
0,6443764172335601;56878;0b593941,wav
7,699886621315192;679174;0b76a30a,wav
2,2140816326530612;195326;0b8c8a7f,wav
28,355918367346938;2501036;0b8ec4ea,wav
19,853061224489796;1751084;0b92c232,wav
0,5668934240362812;50044;0b949bce,wav
24,98573696145125;2203786;0b9906f7,wav
4,593764172335601;405214;0ba562eb,wav
28,39573696145125;2504548;0ba9b46f,wav
19,015668934240363;1677226;0baae49b,wav
17,113038548752833;1509414;0bbc3b34,wav
4,110702947845805;362608;0bbf64cd,wav
0,5572789115646258;49196;0bc38b08,wav
1,2346031746031747;108936;0bdd6f5c,wav
1,4621995464852608;129010;0be62038,wav
22,721179138321997;2004052;0bedc75d,wav
5,632018140589569;496788;0bef339c,wav
27,36;2413196;0bf07c62,wav
0,5293197278911564;46730;0bf4a43b,wav
10,211678004535147;900714;0bfe7e74,wav
0,9636281179138322;85036;0c0fdf50,wav
1,3259183673469388;116990;0c17c463,wav
1,5875736961451248;140068;0c1ed3d9,wav
1,2779138321995465;112756;0c1fea9f,wav
9,650249433106575;851196;0c28d31c,wav
13,139591836734693;1158956;0c2bf32c,wav
11,969886621315192;1055788;0c2c5c75,wav
4,884648526077098;430870;0c380380,wav
0,7706575963718821;68016;0c4daa47,wav
11,888616780045352;1048620;0c8fd5b4,wav
6,141655328798186;541738;0caebdd8,wav
3,1346938775510202;276524;0cb195f0,wav
4,400226757369614;388144;0cbc10f0,wav
12,21219954648526;1077160;0cd1b919,wav
12,569297052154194;1108656;0ce4712f,wav
7,784489795918367;686636;0cf16951,wav
11,712018140589569;1033044;0cfe23f5,wav
20,619319727891156;1818668;0d06ee8b,wav
10,0;882044;0d0c1e12,wav
1,7143083900226757;151246;0d0f7466,wav
4,597551020408163;405548;0d0f897b,wav
7,243718820861678;638940;0d26d36a,wav
2,1271428571428572;187658;0d2f75e6,wav
8,0;705644;0d32d3ce,wav
0,39868480725623584;35208;0d5591e9,wav
0,6526303854875284;57606;0d6c5eef,wav
0,5166439909297053;45612;0d792e36,wav
5,430204081632653;478988;0d904cd7,wav
12,581020408163266;1109690;0da0720b,wav
3,1133333333333333;274640;0da4e56c,wav
2,6238548752834467;231468;0daef120,wav
0,974671201814059;86010;0de1b5da,wav
2,8379591836734694;250352;0dfedcfb,wav
1,9934013605442178;175862;0e081c76,wav
12,678684807256236;1118304;0e09eacd,wav
9,380861678004536;827436;0e0d4cf6,wav
8,893945578231293;784490;0e2b6912,wav
0,46439909297052157;41004;0e2bd984,wav
27,943673469387754;2464676;0e2fa988,wav
2,0833333333333335;183794;0e396c69,wav
0,7279138321995465;64246;0e3f7010,wav
4,539501133786848;400428;0e4f400a,wav
2,5;220544;0e7b1902,wav
0,6324263038548753;55824;0e7ed5d5,wav
0,46439909297052157;41004;0e7f526e,wav
9,903809523809525;873560;0e97fc0c,wav
3,332063492063492;293932;0ea117ff,wav
0,5999319727891157;52958;0ea2b567,wav
6,908684807256236;609390;0ea3fc0c,wav
21,05469387755102;1857068;0ea7ac9f,wav
3,003015873015873;264910;0ec91836,wav
19,1;1684664;0ecc5527,wav
0,6959863945578232;61430;0ee9f15d,wav
9,918843537414967;874886;0ef058e0,wav
0,4817006802721088;42530;0efbb215,wav
5,563537414965986;490748;0f01da14,wav
4,000022675736961;352846;0f12931e,wav
2,9171655328798187;257338;0f1856a3,wav
1,9905668934240364;175612;0f1c8f0c,wav
24,94984126984127;2200620;0f2eec08,wav
0,5539002267573696;48898;0f301184,wav
1,0;88244;0f367db9,wav
15,087120181405895;1330728;0f381587,wav
1,3600680272108843;120002;0f3e8cd2,wav
8,034104308390022;708652;0f57c1ab,wav
0,6965986394557823;61484;0f59fd58,wav
5,653469387755102;498680;0f5c8134,wav
1,8387301587301588;162220;0f622d54,wav
10,673174603174603;941418;0f818ba3,wav
1,9969160997732427;176172;0f8eb9a4,wav
6,779092970521542;597960;0f96f548,wav
2,2320181405895694;196908;0f9ecbf8,wav
20,405238095238094;1799786;0fad34a4,wav
2,142403628117914;189004;0faeaee0,wav
1,0120408163265306;89306;0fbb5aa0,wav
22,599591836734692;1993328;0fc60c54,wav
8,451882086167801;745500;10138a66,wav
21,472108843537416;1893884;10169afe,wav
19,98732426303855;1762926;101b5708,wav
6,478458049886621;571444;1028e1e3,wav
29,95374149659864;2641964;103311c2,wav
1,702766439909297;150228;10398a99,wav
0,7966213151927438;70306;103e131b,wav
0,6318367346938776;55772;105779c4,wav
2,0745804988662133;183022;105e51ce,wav
1,193764172335601;105334;10694ac0,wav
1,3583673469387756;119852;1076b43b,wav
14,31015873015873;1262200;10875c25,wav
8,644875283446712;762522;10896108,wav
16,27201814058957;1435236;1089aeec,wav
6,662993197278912;587720;10973b38,wav
2,597732426303855;229164;10b04d17,wav
18,906848072562358;1667628;10c75a64,wav
1,5;132344;10c821a2,wav
1,822766439909297;160812;10d27c8a,wav
6,8336507936507935;602772;10ddcfd5,wav
12,8;1129004;10e6b5b0,wav
14,08;1241900;10e735ff,wav
1,8150113378684807;160128;110235bc,wav
17,10827664399093;1508994;11093fcb,wav
6,55172335600907;577906;113d718f,wav
10,762562358276645;949302;115075fa,wav
12,329795918367347;1087532;1160023b,wav
24,03031746031746;2119518;11668ebe,wav
6,917097505668934;610132;116b46de,wav
1,3310430839002267;117442;116d3c90,wav
0,983015873015873;86746;11867736,wav
1,2328571428571429;108782;11927659,wav
28,07873015873016;2476588;1195f1b1,wav
0,5514739229024943;48684;11a3989f,wav
20,662857142857142;1822508;11a4677f,wav
1,3465986394557823;118814;11ae6286,wav
8,33968253968254;735604;11c35afd,wav
0,30639455782312924;27068;11c50e59,wav
4,6158049886621315;407158;11cb0b22,wav
1,8168707482993198;160292;11e6a84b,wav
1,43;126170;12248a61,wav
7,31718820861678;645420;1228a986,wav
23,77777777777778;2097244;124a906e,wav
3,6116780045351473;318594;12745fe9,wav
1,5;132344;1277e6da,wav
12,0;1058444;1291a031,wav
4,9964172335600905;440728;129f04b3,wav
23,89172335600907;2107294;12b153fa,wav
11,392018140589569;1004820;12c5e852,wav
2,0;176444;12c8643b,wav
7,523265306122449;663596;12d91557,wav
2,6122448979591835;230444;12e1ee91,wav
22,37673469387755;1973672;12eb601a,wav
4,9458503401360545;436268;12f56dc6,wav
9,96018140589569;878532;1304facb,wav
15,254104308390023;1345456;130aa63f,wav
14,165351473922902;1249428;132240f8,wav
4,898820861678004;432120;132cec85,wav
4,0587755102040814;358028;13313897,wav
13,603537414965986;1199876;1353b699,wav
7,0481179138322;621688;135cbca2,wav
0,5526303854875283;48786;1392ceaa,wav
18,91265306122449;1668140;13949a07,wav
15,95015873015873;1406848;13994bbd,wav
9,049569160997732;798216;13a1cc6d,wav
2,92;257588;13bff01c,wav
4,542018140589569;400650;13e17511,wav
30,0;2646044;13eb02c3,wav
3,1608163265306124;278828;13ec06e4,wav
0,8881632653061224;78380;13f5ce06,wav
10,913378684807256;962604;13f90488,wav
2,234013605442177;197084;140b0979,wav
20,405351473922902;1799796;14185b46,wav
7,178412698412698;633180;141cdbc8,wav
0,3441496598639456;30398;141f5811,wav
3,7469614512471656;330526;1441c18b,wav
10,153854875283447;895614;1447e255,wav
2,206122448979592;194624;1455fb90,wav
18,71530612244898;1650734;145fc5a7,wav
20,735986394557823;1828958;14670333,wav
1,5;132344;1471bab1,wav
1,3275283446712018;117132;14778c22,wav
1,6290249433106576;143724;14a37521,wav
29,375986394557824;2591006;14a60900,wav
14,304399092970522;1261692;14c64597,wav
25,173333333333332;2220332;15076c03,wav
2,8444444444444446;250924;1510cec9,wav
0,6433106575963718;56784;1528259b,wav
6,912018140589569;609684;152fc7ef,wav
3,8910430839002266;343234;1536cdfe,wav
3,4638548752834466;305556;1556167f,wav
20,96455782312925;1849118;155cc22a,wav
8,86;781496;1561f69c,wav
8,704013605442176;767738;156317f5,wav
6,0836281179138325;536620;1564c299,wav
11,785419501133786;1039518;15650496,wav
1,2376190476190476;109202;157ce4ea,wav
5,154852607709751;454702;1588dfe0,wav
10,03172335600907;884842;15936977,wav
4,453333333333333;392828;15948929,wav
10,247936507936508;903912;15a065ae,wav
12,436099773242631;1096908;15a681c2,wav
2,5338775510204083;223532;15b4d674,wav
0,5108390022675737;45100;15b8f8a1,wav
23,224263038548752;2048424;15bd124a,wav
20,257755102040818;1786778;15d94574,wav
4,6250113378684805;407970;15f38a8e,wav
7,49453514739229;661062;160f7562,wav
1,4938548752834466;131802;1612366a,wav
4,046575963718821;356952;16133767,wav
6,401609977324263;564666;162548b7,wav
0,4179591836734694;36908;16316726,wav
6,953900226757369;613378;1635608f,wav
1,2566439909297051;110880;16406a8c,wav
6,1860544217687075;545654;1645eb58,wav
2,9496371882086168;260202;1677b929,wav
18,102857142857143;1596716;169e40a6,wav
1,65;145574;16b49662,wav
26,442312925170068;2332256;16b79ae3,wav
21,92560090702948;1933882;16b7dc4c,wav
6,192902494331066;546258;16c8fe3f,wav
7,902290249433107;697026;16dda2ae,wav
1,323560090702948;116782;16e101d4,wav
1,0363945578231293;91454;16f547f9,wav
12,595895691609977;1111002;16fd46e8,wav
9,896916099773243;872952;17079df8,wav
1,9699092970521541;173790;1719ab6d,wav
10,466213151927438;923164;171f783c,wav
0,8750113378684807;77220;17431ee1,wav
14,223877551020408;1254590;174d3f13,wav
1,905986394557823;168152;174eecf1,wav
1,2921995464852607;114016;17702ec2,wav
4,03734693877551;356138;1797235d,wav
2,958027210884354;260942;179f2a74,wav
0,787641723356009;69514;17a1cd61,wav
1,6590249433106576;146370;17aafc70,wav
0,41793650793650794;36906;17b60afb,wav
0,45;39734;17bccba6,wav
21,98501133786848;1939122;17be505b,wav
6,805351473922903;600276;17c09be3,wav
3,6273469387755104;319976;17c5fff8,wav
0,33424036281179137;29524;17c999bb,wav
0,8475283446712019;74796;17d875e5,wav
4,283219954648526;377824;17df5e17,wav
5,405328798185941;476794;17f35ba6,wav
2,4077097505668936;212404;1813b871,wav
19,040362811791383;1679404;181b4f5d,wav
0,6414512471655329;56620;1829fa7f,wav
2,6426530612244896;233126;18370335,wav
14,535691609977324;1282092;1846a192,wav
1,3745804988662131;121282;185174d8,wav
8,0;705644;185c6622,wav
1,7802721088435374;157064;18689b49,wav
4,288979591836735;378332;18733926,wav
10,27201814058957;906036;188009d1,wav
3,8312925170068026;337964;188106d9,wav
14,675011337868481;1294380;1888b369,wav
8,82360544217687;778286;188ae5ec,wav
3,779047619047619;333356;188fce41,wav
7,313786848072563;645120;18991bbf,wav
9,38829931972789;828092;18afb50b,wav
11,306666666666667;997292;18ce4d73,wav
2,6440816326530614;233252;18d5dcfd,wav
0,3250793650793651;28716;18e2c03c,wav
10,692834467120182;943152;19105052,wav
0,6652607709750566;58720;1912ee5a,wav
2,661451247165533;234784;192bacfd,wav
26,0;2293244;192cc9c9,wav
6,5153968253968255;574702;19326eae,wav
4,20297052154195;370746;19385668,wav
11,159319727891157;984296;1974b562,wav
28,72;2533148;19983223,wav
2,9257142857142857;258092;199d1e79,wav
21,01074829931973;1853192;19a88f16,wav
1,0105668934240364;89176;1a02ce47,wav
20,3468253968254;1794634;1a056a3e,wav
10,908367346938775;962162;1a081dec,wav
11,00718820861678;970878;1a1980f1,wav
2,8019954648526078;247180;1a2a62da,wav
0,7247165532879819;63964;1a33e6af,wav
3,8682766439909297;341226;1a430d97,wav
1,7766666666666666;156746;1a4c3769,wav
0,9284807256235827;81936;1a4e0ae4,wav
3,6199319727891157;319322;1a4e52c5,wav
10,74453514739229;947712;1a589226,wav
2,2877551020408164;201824;1a598ecc,wav
24,0121768707483;2117918;1a7d5cc2,wav
2,027891156462585;178904;1a94671f,wav
1,058344671201814;93390;1a959921,wav
3,7846938775510206;333854;1a9f2ce8,wav
9,701337868480726;855702;1aa41492,wav
3,99546485260771;352444;1abc9afd,wav
14,968163265306123;1320236;1ac703b0,wav
2,8583673469387754;252152;1acaf122,wav
0,8320181405895691;73428;1b033cd6,wav
1,0003174603174603;88272;1b1dc76c,wav
13,768412698412698;1214418;1b288941,wav
2,0312698412698413;179202;1b2993de,wav
14,419727891156462;1271864;1b3a51e2,wav
1,1493877551020408;101420;1b3eca9e,wav
4,88718820861678;431094;1b4b0474,wav
1,5325170068027212;135212;1b69e0ab,wav
12,538775510204081;1105964;1b6e74e0,wav
1,1112471655328797;98056;1b764c82,wav
10,64609977324263;939030;1b7bfce2,wav
3,3821768707482995;298352;1b84c675,wav
17,30074829931973;1525970;1b897583,wav
21,524897959183672;1898540;1b913c10,wav
4,502199546485261;397138;1b9c723e,wav
4,549433106575964;401304;1bbe8636,wav
6,25;551294;1bd8b55a,wav
2,0317460317460316;179244;1be4862f,wav
8,079092970521542;712620;1c05f9b3,wav
6,443537414965986;568364;1c2c8b7e,wav
20,286984126984127;1789356;1c3e78bf,wav
0,5001587301587301;44158;1c46064a,wav
1,2726077097505668;112288;1c545ffa,wav
11,532902494331065;1017246;1c5ecd96,wav
0,8571655328798186;75646;1c5f65c7,wav
0,7907709750566894;69790;1c6176a1,wav
2,8033560090702947;247300;1c693c61,wav
1,0281179138321996;90724;1c6cdffa,wav
3,7787301587301587;333328;1c7f3127,wav
2,5204308390022674;222346;1cd178fa,wav
8,845011337868481;780174;1ce4fa3c,wav
6,780952380952381;598124;1cec80c8,wav
0,44770975056689344;39532;1cf40f8a,wav
2,014875283446712;177756;1d0d3df0,wav
28,495714285714286;2513366;1d0f9636,wav
15,603038548752835;1376232;1d27d006,wav
26,5578231292517;2342444;1d316f64,wav
4,153673469387755;366398;1d35e64d,wav
16,692403628117916;1472314;1d3bc071,wav
26,75;2359394;1d3f1fc8,wav
14,140952380952381;1247276;1d44b0bd,wav
7,982448979591837;704096;1d51494b,wav
7,841179138321995;691636;1d51b418,wav
26,56092970521542;2342718;1d721e8a,wav
14,441360544217687;1273772;1d947d94,wav
23,57482993197279;2079344;1db7a9ff,wav
2,01859410430839;178084;1db95302,wav
17,829478458049888;1572604;1dbbd407,wav
8,198616780045352;723162;1dbedd13,wav
6,857165532879819;604846;1dbf40a4,wav
3,820408163265306;337004;1dc4ef89,wav
11,537074829931973;1017614;1dcff5d3,wav
26,68843537414966;2353964;1dd2b0d4,wav
1,5312698412698413;135102;1df3ad98,wav
7,199092970521542;635004;1df96ed1,wav
14,83281179138322;1308298;1e0a83aa,wav
7,460793650793651;658086;1e0effe5,wav
2,6806802721088436;236480;1e14c378,wav
4,54530612244898;400940;1e380531,wav
7,497142857142857;661292;1e3cabb3,wav
3,9290702947845806;346588;1e43e6de,wav
20,458684807256237;1804500;1e67dfd2,wav
19,311655328798185;1703332;1e6bfa17,wav
6,678616780045352;589098;1e761a0d,wav
9,6;846764;1e909392,wav
20,290861678004536;1789698;1e9396d3,wav
2,287641723356009;201814;1ea3b0ef,wav
2,728344671201814;240684;1ec61c9b,wav
1,4915192743764172;131596;1edae588,wav
1,5;132344;1eeeb02f,wav
2,8666666666666667;252884;1ef24cff,wav
10,531224489795918;928898;1ef3a5eb,wav
0,4943764172335601;43648;1f0aabd0,wav
9,179342403628118;809662;1f0c13d1,wav
2,18968253968254;193174;1f15dd93,wav
2,1234467120181404;187332;1f283276,wav
0,6008163265306122;53036;1f3b7fe5,wav
1,207437641723356;106540;1f3c9ffb,wav
6,3;555704;1f3dea4c,wav
15,464444444444444;1364008;1f454dbf,wav
29,895124716553287;2636794;1f5cc6b7,wav
27,219591836734693;2400812;1f685a7e,wav
9,46077097505669;834484;1f6bbecb,wav
16,340861678004536;1441308;1f6fc8d3,wav
10,786666666666667;951428;1f7862d9,wav
17,9178231292517;1580396;1f79ce6a,wav
16,846666666666668;1485920;1f86be6b,wav
12,629319727891156;1113950;1f87beef,wav
0,6768027210884354;59738;1f887d49,wav
4,166666666666667;367544;1f9594a7,wav
14,38938775510204;1269188;1f9d5aa1,wav
2,3120408163265305;203966;1fa83338,wav
1,8750113378684807;165420;1fa867aa,wav
1,453061224489796;128204;1fb887c7,wav
7,424013605442177;654842;1fba0a3f,wav
12,887732426303854;1136742;1fe35577,wav
20,000340136054422;1764074;1fe3b4ca,wav
17,32;1527668;1ff3bef5,wav
3,517528344671202;310290;1ff7d782,wav
4,166666666666667;367544;2006e384,wav
1,0681179138321995;94252;202090cf,wav
6,881496598639456;606992;2037232e,wav
26,138412698412697;2305452;204908cf,wav
6,866417233560091;605662;205403f8,wav
11,359750566893425;1001974;20682498,wav
5,851428571428571;516140;206dce4c,wav
5,759931972789116;508070;2070d79e,wav
22,5;1984544;208f8291,wav
3,0574149659863945;269708;209d20a2,wav
19,328004535147393;1704774;209eb37d,wav
1,4;123524;20a262ac,wav
0,5271882086167801;46542;20adca87,wav
0,54421768707483;48044;20ae2882,wav
1,1952154195011337;105462;20b02aa6,wav
0,43072562358276645;38034;20d80309,wav
4,016394557823129;354290;20d81662,wav
4,755442176870749;419474;20e57534,wav
0,6524036281179139;57586;20e7a4a5,wav
5,805804988662132;512116;20f80294,wav
3,4979591836734696;308564;20fbad66,wav
1,7074829931972788;150644;21065bd2,wav
26,88;2370860;21082fb0,wav
28,473469387755102;2511404;21152af4,wav
0,5798185941043084;51184;211717bf,wav
1,1121768707482993;98138;21183998,wav
6,84;603332;211d5b90,wav
20,307687074829932;1791182;2136213c,wav
10,169637188208617;897006;214cac82,wav
12,47079365079365;1099968;217b2978,wav
10,841224489795918;956240;217bde78,wav
5,7188208616780045;504444;217beeff,wav
25,506009070294784;2249674;218a25cd,wav
5,893968253968254;519892;219f0459,wav
7,148548752834468;630546;21b5e349,wav
0,8130839002267574;71758;21c2026c,wav
5,537959183673469;488492;21c42e09,wav
9,008639455782314;794606;21ee2fc0,wav
11,935056689342403;1052716;21ef7b42,wav
2,275578231292517;200750;221312ec,wav
10,212018140589569;900744;2220b3e8,wav
25,73795918367347;2270132;222ae82e,wav
0,3285487528344671;29022;22371cd0,wav
0,7118140589569161;62826;223d8ad3,wav
16,770204081632652;1479176;2254783e,wav
0,8556009070294784;75508;22819216,wav
1,041360544217687;91892;228212bb,wav
9,160748299319728;808022;228a779e,wav
0,92281179138322;81436;2297374f,wav
1,3690022675736961;120790;229dcd9a,wav
16,341337868480725;1441350;22a34e4e,wav
2,668072562358277;235368;22a64751,wav
0,4976190476190476;43934;22af36ad,wav
3,871609977324263;341520;22b2759d,wav
3,1250113378684805;275670;22b55839,wav
1,7147845804988662;151288;22bc52dd,wav
1,459251700680272;128750;22c62012,wav
1,5;132344;22c82663,wav
23,887596371882086;2106930;22ceb5f3,wav
5,421859410430839;478252;22cf8734,wav
10,088775510204082;889874;22d45131,wav
10,0;882044;22f79420,wav
7,518843537414966;663206;22fabd8c,wav
15,789569160997733;1392684;2303440b,wav
0,7086621315192744;62548;2306736e,wav
2,716734693877551;239660;2317c318,wav
11,016462585034013;971696;2326dece,wav
3,475873015873016;306616;23376d03,wav
13,943673469387756;1229876;234aef2b,wav
2,0627437641723354;181978;23528c2b,wav
1,708344671201814;150720;23570fba,wav
12,4597052154195;1098990;235ca948,wav
3,01859410430839;266284;236a3c5b,wav
9,814807256235827;865710;237ae73c,wav
6,024489795918368;531404;2380cfcc,wav
0,3333333333333333;29444;2382e924,wav
8,155215419501134;719334;239765ad,wav
3,5595464852607708;313996;23aadf70,wav
2,123922902494331;187374;23b1b3ce,wav
2,063174603174603;182016;23b97f49,wav
7,1359410430839;629434;23bb80b6,wav
20,21031746031746;1782594;23bdf4ed,wav
4,31249433106576;380406;23c09b69,wav
29,276371882086167;2582220;23e73d11,wav
1,626371882086168;143490;23ee33f6,wav
1,1477097505668934;101272;23ef66b9,wav
